product_name;product_uuid;product_satellite;product_sensor;L2_file;avg_surface_chla;std_surface_chla;CV_surface_chla;station;date;lat;lon;cloud_fraction;nan_mask
S3A_OL_1_EFR____20201018T092431_20201018T092731_20240602T142433_0179_064_093_2160_MAR_R_NT_004.SEN3;3cab619c-e488-3d42-a684-1662f63f82ef;S3A;OLCI;L2_THETIS_GRID_20201017_20201027.nc;1.855149052;0.238703154;0.128670607;LXP;18.10.2020;46.500283;6.660889;0.940210843;0
S3B_OL_1_EFR____20201019T095951_20201019T100251_20240526T152741_0180_044_350_2160_MAR_R_NT_004.SEN3;0ff3de79-d8f6-3342-8942-858798d6c123;S3B;OLCI;L2_THETIS_GRID_20201017_20201027.nc;1.55950815;0.117391324;0.075274582;LXP;19.10.2020;46.500283;6.660889;0.079216867;0
S3A_OL_1_EFR____20201021T094657_20201021T094957_20240602T152414_0179_064_136_2160_MAR_R_NT_004.SEN3;c5bc5786-68cc-3b5f-b636-f80c8b0888e4;S3A;OLCI;L2_THETIS_GRID_20201017_20201027.nc;2.572177434;0.196533409;0.076407407;LXP;21.10.2020;46.500283;6.660889;1;0
S3B_OL_1_EFR____20201022T102218_20201022T102518_20240526T150019_0179_045_008_2160_MAR_R_NT_004.SEN3;5d1e9205-719f-304a-a275-418eec7c54be;S3B;OLCI;L2_THETIS_GRID_20201017_20201027.nc;2.603601512;0.334937248;0.128643822;LXP;22.10.2020;46.500283;6.660889;1;0
S3A_OL_1_EFR____20201022T092046_20201022T092346_20240602T152542_0179_064_150_2160_MAR_R_NT_004.SEN3;ba3c1ac6-97b9-3e7c-9572-cc883a7e7907;S3A;OLCI;L2_THETIS_GRID_20201017_20201027.nc;2.603601512;0.334937248;0.128643822;LXP;22.10.2020;46.500283;6.660889;1;0
S3B_OL_1_EFR____20201023T095607_20201023T095907_20240526T123515_0179_045_022_2160_MAR_R_NT_004.SEN3;a665b542-5a51-3ae2-9019-296ae6c89c1b;S3B;OLCI;L2_THETIS_GRID_20201017_20201027.nc;2.079329264;0.231138497;0.111160123;LXP;23.10.2020;46.500283;6.660889;1;0
S3B_OL_1_EFR____20201024T092956_20201024T093256_20240526T150146_0179_045_036_2160_MAR_R_NT_004.SEN3;e31b7419-7a9a-37ae-8dfc-dbcf16bf4fb6;S3B;OLCI;L2_THETIS_GRID_20201017_20201027.nc;2.076610543;0.189499478;0.091254221;LXP;24.10.2020;46.500283;6.660889;0.060993976;0
S3A_OL_1_EFR____20201024T100923_20201024T101223_20240602T142802_0179_064_179_2160_MAR_R_NT_004.SEN3;82fe0f61-ca13-3b10-8537-6396c6f883c4;S3A;OLCI;L2_THETIS_GRID_20201017_20201027.nc;2.076610543;0.189499478;0.091254221;LXP;24.10.2020;46.500283;6.660889;0.060993976;0
S3A_OL_1_EFR____20201025T094312_20201025T094612_20240602T143124_0179_064_193_2160_MAR_R_NT_004.SEN3;384c44d6-ea86-30f6-a2d8-f18a8a5c54de;S3A;OLCI;L2_THETIS_GRID_20201017_20201027.nc;2.397073247;0.18860555;0.078681597;LXP;25.10.2020;46.500283;6.660889;1;0
S3B_OL_1_EFR____20201026T101834_20201026T102134_20240526T160440_0179_045_065_2160_MAR_R_NT_004.SEN3;b02e5ac0-ffb8-3f05-be3a-c1137015d587;S3B;OLCI;L2_THETIS_GRID_20201017_20201027.nc;2.188427289;0.109264431;0.04992829;LXP;26.10.2020;46.500283;6.660889;1;0
S3B_OL_1_EFR____20201027T095224_20201027T095524_20240526T135051_0179_045_079_2160_MAR_R_NT_004.SEN3;3d69b1e0-7d5e-3bc9-a72c-8522dc3aa4b3;S3B;OLCI;L2_THETIS_GRID_20201027_20201106.nc;2.061364531;0.167166028;0.081094841;LXP;27.10.2020;46.500283;6.660889;0.950150602;0
S3B_OL_1_EFR____20201028T092613_20201028T092913_20240526T155253_0179_045_093_2160_MAR_R_NT_004.SEN3;40f87146-94a7-338d-a71f-255a9cfce5a1;S3B;OLCI;L2_THETIS_GRID_20201027_20201106.nc;2.159224161;0.23579002;0.10920127;LXP;28.10.2020;46.500283;6.660889;0.995331325;0
S3A_OL_1_EFR____20201028T100539_20201028T100839_20240602T155909_0179_064_236_2160_MAR_R_NT_004.SEN3;78baddbf-1b48-384f-a00c-bfe07cbfeeb8;S3A;OLCI;L2_THETIS_GRID_20201027_20201106.nc;2.159224161;0.23579002;0.10920127;LXP;28.10.2020;46.500283;6.660889;0.995331325;0
S3A_OL_1_EFR____20201029T093928_20201029T094228_20240602T161630_0179_064_250_2160_MAR_R_NT_004.SEN3;b3eacd93-5654-3811-a42b-dc0d9afc0b46;S3A;OLCI;L2_THETIS_GRID_20201027_20201106.nc;1.737916467;0.160213152;0.092186912;LXP;29.10.2020;46.500283;6.660889;1;0
S3B_OL_1_EFR____20201030T101451_20201030T101751_20240526T125659_0180_045_122_2160_MAR_R_NT_004.SEN3;d934b4e2-261e-3abe-a7a5-64fa1fb61fd5;S3B;OLCI;L2_THETIS_GRID_20201027_20201106.nc;2.376465874;0.488592186;0.20559613;LXP;30.10.2020;46.500283;6.660889;0.38253012;0
S3B_OL_1_EFR____20201031T094840_20201031T095140_20240526T151546_0179_045_136_2160_MAR_R_NT_004.SEN3;c4116f5e-0ea1-366e-80ff-26b392fab509;S3B;OLCI;L2_THETIS_GRID_20201027_20201106.nc;3.118407453;0.423462398;0.135794441;LXP;31.10.2020;46.500283;6.660889;0.863855422;0
S3B_OL_1_EFR____20201101T092229_20201101T092529_20240526T130750_0179_045_150_2160_MAR_R_NT_004.SEN3;cc71bd45-edf6-326b-ba7c-e4cc6965068e;S3B;OLCI;L2_THETIS_GRID_20201027_20201106.nc;3.564028196;0.408012441;0.1144807;LXP;01.11.2020;46.500283;6.660889;1;0
S3A_OL_1_EFR____20201101T100154_20201101T100454_20240602T152350_0179_064_293_2160_MAR_R_NT_004.SEN3;56c97b29-62de-3106-8698-0eb80872c113;S3A;OLCI;L2_THETIS_GRID_20201027_20201106.nc;3.564028196;0.408012441;0.1144807;LXP;01.11.2020;46.500283;6.660889;1;0
S3A_OL_1_EFR____20201102T093543_20201102T093843_20240602T152546_0179_064_307_2160_MAR_R_NT_004.SEN3;2bd0d525-bcf5-3c65-81dd-4364dcd0b83e;S3A;OLCI;L2_THETIS_GRID_20201027_20201106.nc;4.01331768;0.685401811;0.170781848;LXP;02.11.2020;46.500283;6.660889;0.602409639;0
S3B_OL_1_EFR____20201103T101107_20201103T101407_20240526T142341_0179_045_179_2160_MAR_R_NT_004.SEN3;9bff68b5-f071-3312-b796-c94552655ca1;S3B;OLCI;L2_THETIS_GRID_20201027_20201106.nc;3.966041562;0.73383079;0.185028517;LXP;03.11.2020;46.500283;6.660889;1;0
S3A_OL_1_EFR____20201104T102420_20201104T102720_20240602T162709_0180_064_336_2160_MAR_R_NT_004.SEN3;e05df157-8f45-3a9c-bc52-6d83ebb4d339;S3A;OLCI;L2_THETIS_GRID_20201027_20201106.nc;3.167765927;0.26288597;0.082987814;LXP;04.11.2020;46.500283;6.660889;1;0
S3B_OL_1_EFR____20201104T094456_20201104T094756_20240526T163057_0179_045_193_2160_MAR_R_NT_004.SEN3;c99065de-060f-3b77-af0a-3df73bcc7d7f;S3B;OLCI;L2_THETIS_GRID_20201027_20201106.nc;3.167765927;0.26288597;0.082987814;LXP;04.11.2020;46.500283;6.660889;1;0
S3A_OL_1_EFR____20201105T095809_20201105T100109_20240602T162757_0179_064_350_2160_MAR_R_NT_004.SEN3;05b426c1-7d52-382e-8af1-34d1eb0e3066;S3A;OLCI;L2_THETIS_GRID_20201027_20201106.nc;3.528622964;0.328047865;0.092967673;LXP;05.11.2020;46.500283;6.660889;1;0
S3B_OL_1_EFR____20201105T091845_20201105T092145_20240526T142341_0179_045_207_2160_MAR_R_NT_004.SEN3;f21bfafd-0168-3577-91a4-9c31f74687fd;S3B;OLCI;L2_THETIS_GRID_20201027_20201106.nc;3.528622964;0.328047865;0.092967673;LXP;05.11.2020;46.500283;6.660889;1;0
S3A_OL_1_EFR____20201106T093158_20201106T093458_20240602T162937_0179_064_364_2160_MAR_R_NT_004.SEN3;15530447-1e6d-37d0-8740-7f5dd676e030;S3A;OLCI;L2_THETIS_GRID_20201106_20201116.nc;3.80155499;0.543218063;0.142893649;LXP;06.11.2020;46.500283;6.660889;0.995783133;0
S3B_OL_1_EFR____20201107T100723_20201107T101023_20240526T153425_0179_045_236_2160_MAR_R_NT_004.SEN3;6f09d793-6cc0-385c-912d-042b2cec67a6;S3B;OLCI;L2_THETIS_GRID_20201106_20201116.nc;4.022480442;0.37764111;0.093882647;LXP;07.11.2020;46.500283;6.660889;1;0
S3A_OL_1_EFR____20201108T102035_20201108T102335_20240602T163450_0180_065_008_2160_MAR_R_NT_004.SEN3;eea67517-bd97-3ddb-969f-7d1180086f0f;S3A;OLCI;L2_THETIS_GRID_20201106_20201116.nc;4.202581461;1.178652304;0.280459121;LXP;08.11.2020;46.500283;6.660889;1;0
S3B_OL_1_EFR____20201108T094112_20201108T094412_20240526T163550_0179_045_250_2160_MAR_R_NT_004.SEN3;7bd08c5b-16bb-33dd-8529-f2286d6432ad;S3B;OLCI;L2_THETIS_GRID_20201106_20201116.nc;4.202581461;1.178652304;0.280459121;LXP;08.11.2020;46.500283;6.660889;1;0
S3A_OL_1_EFR____20201109T095424_20201109T095724_20240602T164635_0179_065_022_2160_MAR_R_NT_004.SEN3;5f1aef1d-13e9-3b5f-a910-9302727e25a3;S3A;OLCI;L2_THETIS_GRID_20201106_20201116.nc;3.27383587;0.863919173;0.263885915;LXP;09.11.2020;46.500283;6.660889;0.892018072;0
S3A_OL_1_EFR____20201110T092813_20201110T093113_20240602T165542_0179_065_036_2160_MAR_R_NT_004.SEN3;47e9bf74-55f4-3fa6-801b-2d84e91c993b;S3A;OLCI;L2_THETIS_GRID_20201106_20201116.nc;5.215650007;0.396439637;0.076009632;LXP;10.11.2020;46.500283;6.660889;1;0
S3B_OL_1_EFR____20201111T100339_20201111T100639_20240526T154501_0179_045_293_2160_MAR_R_NT_004.SEN3;4853a8fb-fb7f-3bb2-acbc-60328fbd0e44;S3B;OLCI;L2_THETIS_GRID_20201106_20201116.nc;5.129610028;0.673707434;0.131336969;LXP;11.11.2020;46.500283;6.660889;0.73313253;0
S3A_OL_1_EFR____20201112T101650_20201112T101950_20240602T162556_0180_065_065_2160_MAR_R_NT_004.SEN3;c6ea2127-1320-35c3-8b41-8042ca936935;S3A;OLCI;L2_THETIS_GRID_20201106_20201116.nc;4.98616366;0.738816827;0.148173401;LXP;12.11.2020;46.500283;6.660889;0.00376506;0
S3B_OL_1_EFR____20201112T093728_20201112T094028_20240526T134504_0179_045_307_2160_MAR_R_NT_004.SEN3;e74cb2ce-dc94-39bf-88c9-b8d7d84e0aeb;S3B;OLCI;L2_THETIS_GRID_20201106_20201116.nc;4.98616366;0.738816827;0.148173401;LXP;12.11.2020;46.500283;6.660889;0.00376506;0
S3A_OL_1_EFR____20201113T095039_20201113T095339_20240602T162657_0179_065_079_2160_MAR_R_NT_004.SEN3;0345b9fc-8ef5-3172-9f40-bbc78a3938c5;S3A;OLCI;L2_THETIS_GRID_20201106_20201116.nc;4.291437255;0.551063417;0.128409991;LXP;13.11.2020;46.500283;6.660889;0.977259036;0
S3A_OL_1_EFR____20201114T092428_20201114T092728_20240602T162805_0179_065_093_2160_MAR_R_NT_004.SEN3;c156b173-12da-3cb0-a9b9-e4a20103e09c;S3A;OLCI;L2_THETIS_GRID_20201106_20201116.nc;4.286173796;0.520165606;0.121358963;LXP;14.11.2020;46.500283;6.660889;0.184939759;0
S3B_OL_1_EFR____20201114T102605_20201114T102905_20240526T145136_0179_045_336_2160_MAR_R_NT_004.SEN3;e370dfbf-2ab1-35d6-909c-0c7c56ef2ef3;S3B;OLCI;L2_THETIS_GRID_20201106_20201116.nc;4.286173796;0.520165606;0.121358963;LXP;14.11.2020;46.500283;6.660889;0.184754717;0
S3B_OL_1_EFR____20201115T095955_20201115T100255_20240526T165326_0179_045_350_2160_MAR_R_NT_004.SEN3;ef534491-11cf-3935-8b25-3533a8097172;S3B;OLCI;L2_THETIS_GRID_20201106_20201116.nc;5.052647793;0.683660888;0.13530745;LXP;15.11.2020;46.500283;6.660889;0.399096386;0
S3A_OL_1_EFR____20201116T101305_20201116T101605_20240602T171124_0180_065_122_2160_MAR_R_NT_004.SEN3;1fb519ac-6909-391e-b712-9e34144af565;S3A;OLCI;L2_THETIS_GRID_20201116_20201126.nc;4.389449334;0.522856455;0.11911664;LXP;16.11.2020;46.500283;6.660889;0.78313253;0
S3B_OL_1_EFR____20201116T093344_20201116T093644_20240526T150028_0179_045_364_2160_MAR_R_NT_004.SEN3;00bc2c3b-b083-31fb-9ce4-caec690387f2;S3B;OLCI;L2_THETIS_GRID_20201116_20201126.nc;4.389449334;0.522856455;0.11911664;LXP;16.11.2020;46.500283;6.660889;0.78313253;0
S3A_OL_1_EFR____20201117T094654_20201117T094954_20240602T171239_0180_065_136_2160_MAR_R_NT_004.SEN3;ac5e9a46-d00d-35db-a30c-66d2d09d1b28;S3A;OLCI;L2_THETIS_GRID_20201116_20201126.nc;4.385326873;0.516941298;0.117879764;LXP;17.11.2020;46.500283;6.660889;1;0
S3A_OL_1_EFR____20201118T092043_20201118T092343_20240602T173218_0179_065_150_2160_MAR_R_NT_004.SEN3;61aee3ec-144a-304b-a925-9779b607ff46;S3A;OLCI;L2_THETIS_GRID_20201116_20201126.nc;4.17441342;0.293204794;0.070238562;LXP;18.11.2020;46.500283;6.660889;0.214909639;0
S3B_OL_1_EFR____20201118T102221_20201118T102521_20240526T155109_0179_046_008_2160_MAR_R_NT_004.SEN3;aa13ebf1-efba-3577-a2a7-7732cbf6c212;S3B;OLCI;L2_THETIS_GRID_20201116_20201126.nc;4.17441342;0.293204794;0.070238562;LXP;18.11.2020;46.500283;6.660889;0.214909639;0
S3B_OL_1_EFR____20201119T095610_20201119T095910_20240526T140201_0179_046_022_2160_MAR_R_NT_004.SEN3;149bb350-717e-3764-ab1e-63b8f6d95200;S3B;OLCI;L2_THETIS_GRID_20201116_20201126.nc;3.969458382;0.285302681;0.071874461;LXP;19.11.2020;46.500283;6.660889;1;0
S3A_OL_1_EFR____20201120T100920_20201120T101220_20240602T165334_0179_065_179_2160_MAR_R_NT_004.SEN3;6bf317f8-8006-3f7b-8431-56d39d762ffd;S3A;OLCI;L2_THETIS_GRID_20201116_20201126.nc;4.039671697;0.428149777;0.10598628;LXP;20.11.2020;46.500283;6.660889;0.493674699;0
S3B_OL_1_EFR____20201120T092959_20201120T093259_20240526T161749_0179_046_036_2160_MAR_R_NT_004.SEN3;db079c44-2949-3ed8-bbe9-9360557a367a;S3B;OLCI;L2_THETIS_GRID_20201116_20201126.nc;4.039671697;0.428149777;0.10598628;LXP;20.11.2020;46.500283;6.660889;0.493674699;0
S3A_OL_1_EFR____20201121T094309_20201121T094609_20240602T170749_0179_065_193_2160_MAR_R_NT_004.SEN3;c2fc7d5d-59bf-38e4-a2bb-85d58846a240;S3A;OLCI;L2_THETIS_GRID_20201116_20201126.nc;3.922588447;0.386235557;0.098464461;LXP;21.11.2020;46.500283;6.660889;0.771385542;0
S3B_OL_1_EFR____20201122T101837_20201122T102137_20240526T181243_0179_046_065_2160_MAR_R_NT_004.SEN3;6737831a-c1a7-382b-b3c0-2f99b1b040f7;S3B;OLCI;L2_THETIS_GRID_20201116_20201126.nc;3.464615801;0.390547633;0.112724658;LXP;22.11.2020;46.500283;6.660889;0.807981928;0
S3B_OL_1_EFR____20201123T095226_20201123T095526_20240526T151857_0180_046_079_2160_MAR_R_NT_004.SEN3;d5e13a44-f104-33e9-91f7-ef1fa5e050b5;S3B;OLCI;L2_THETIS_GRID_20201116_20201126.nc;3.621922314;0.277773561;0.076692302;LXP;23.11.2020;46.500283;6.660889;0.793072289;0
S3B_OL_1_EFR____20201124T092615_20201124T092915_20240526T174011_0179_046_093_2160_MAR_R_NT_004.SEN3;9284bb28-c72d-3ea1-9a01-5876eeadb9ab;S3B;OLCI;L2_THETIS_GRID_20201116_20201126.nc;3.423279607;0.297612241;0.086937754;LXP;24.11.2020;46.500283;6.660889;0.977861446;0
S3A_OL_1_EFR____20201124T100535_20201124T100835_20240602T182935_0179_065_236_2160_MAR_R_NT_004.SEN3;dddabacd-32e9-3a7d-a422-500ed6893881;S3A;OLCI;L2_THETIS_GRID_20201116_20201126.nc;3.423279607;0.297612241;0.086937754;LXP;24.11.2020;46.500283;6.660889;0.977861446;0
S3A_OL_1_EFR____20201125T093924_20201125T094224_20240602T182935_0179_065_250_2160_MAR_R_NT_004.SEN3;35550458-b79d-3084-8793-df1650758606;S3A;OLCI;L2_THETIS_GRID_20201116_20201126.nc;3.274150838;0.295206651;0.090162813;LXP;25.11.2020;46.500283;6.660889;1;0
S3B_OL_1_EFR____20201126T101452_20201126T101752_20240526T142457_0179_046_122_2160_MAR_R_NT_004.SEN3;eff6e1eb-e748-3bca-957c-3e6abd7f0f8a;S3B;OLCI;L2_THETIS_GRID_20201126_20201206.nc;3.140953205;0.318956521;0.101547683;LXP;26.11.2020;46.500283;6.660889;0.914608434;0
S3B_OL_1_EFR____20201127T094842_20201127T095142_20240526T164714_0179_046_136_2160_MAR_R_NT_004.SEN3;8b316599-6d66-30b2-a971-f9b7a85fc19b;S3B;OLCI;L2_THETIS_GRID_20201126_20201206.nc;3.325272332;0.301545147;0.090682843;LXP;27.11.2020;46.500283;6.660889;0.982379518;0
S3B_OL_1_EFR____20201128T092231_20201128T092531_20240526T142908_0179_046_150_2160_MAR_R_NT_004.SEN3;da67bb14-98f8-3ae6-aff6-d8e15104e36c;S3B;OLCI;L2_THETIS_GRID_20201126_20201206.nc;3.226878737;0.308731339;0.095674912;LXP;28.11.2020;46.500283;6.660889;0.798042169;0
S3A_OL_1_EFR____20201128T100150_20201128T100450_20240602T172955_0179_065_293_2160_MAR_R_NT_004.SEN3;99e7bad3-1d66-3a8a-8424-08a7358b03f7;S3A;OLCI;L2_THETIS_GRID_20201126_20201206.nc;3.226878737;0.308731339;0.095674912;LXP;28.11.2020;46.500283;6.660889;0.798042169;0
S3A_OL_1_EFR____20201129T093538_20201129T093838_20240602T173043_0179_065_307_2160_MAR_R_NT_004.SEN3;e54683c9-83b5-3b06-ab41-29ecaa554ddf;S3A;OLCI;L2_THETIS_GRID_20201126_20201206.nc;3.015143657;0.237520961;0.078776001;LXP;29.11.2020;46.500283;6.660889;1;0
S3B_OL_1_EFR____20201130T101108_20201130T101408_20240526T154404_0179_046_179_2160_MAR_R_NT_004.SEN3;a77c6d60-72f2-33c4-a97e-b5b605a59b8f;S3B;OLCI;L2_THETIS_GRID_20201126_20201206.nc;3.098057706;0.173744709;0.056081818;LXP;30.11.2020;46.500283;6.660889;1;0
S3B_OL_1_EFR____20201201T094457_20201201T094757_20240526T182743_0179_046_193_2160_MAR_R_NT_004.SEN3;13328154-a4b4-305f-bb90-eb33e08f4747;S3B;OLCI;L2_THETIS_GRID_20201126_20201206.nc;2.973371035;0.156169642;0.052522756;LXP;01.12.2020;46.500283;6.660889;0.979668675;0
S3A_OL_1_EFR____20201201T102415_20201201T102715_20240602T182955_0179_065_336_2160_MAR_R_NT_004.SEN3;aa4d6e79-263f-3f10-a79d-2c98aba12b91;S3A;OLCI;L2_THETIS_GRID_20201126_20201206.nc;2.973371035;0.156169642;0.052522756;LXP;01.12.2020;46.500283;6.660889;0.979668675;0
S3A_OL_1_EFR____20201202T095804_20201202T100104_20240602T183158_0179_065_350_2160_MAR_R_NT_004.SEN3;3f2b792c-0d74-3718-b521-8a5849363572;S3A;OLCI;L2_THETIS_GRID_20201126_20201206.nc;2.807578451;0.220562459;0.078559678;LXP;02.12.2020;46.500283;6.660889;0.874849398;0
S3B_OL_1_EFR____20201202T091846_20201202T092146_20240526T160626_0179_046_207_2160_MAR_R_NT_004.SEN3;7d932f73-116c-32e0-bbe7-b291c52279cc;S3B;OLCI;L2_THETIS_GRID_20201126_20201206.nc;2.807578451;0.220562459;0.078559678;LXP;02.12.2020;46.500283;6.660889;0.874849398;0
S3A_OL_1_EFR____20201203T093153_20201203T093453_20240602T183340_0180_065_364_2160_MAR_R_NT_004.SEN3;9cb78ae4-d16f-3975-92dd-b6d7e046dcaf;S3A;OLCI;L2_THETIS_GRID_20201126_20201206.nc;2.68364101;0.165642122;0.061722906;LXP;03.12.2020;46.500283;6.660889;0.988855422;0
S3B_OL_1_EFR____20201204T100723_20201204T101023_20240526T170940_0179_046_236_2160_MAR_R_NT_004.SEN3;8d925ce6-531b-383a-9c7d-6f5048e43fbc;S3B;OLCI;L2_THETIS_GRID_20201126_20201206.nc;2.384616597;0.245588314;0.102988596;LXP;04.12.2020;46.500283;6.660889;1;0
S3B_OL_1_EFR____20201205T094112_20201205T094412_20240526T145443_0179_046_250_2160_MAR_R_NT_004.SEN3;59adb004-cd88-3b5f-9252-1f528e307b53;S3B;OLCI;L2_THETIS_GRID_20201126_20201206.nc;2.565500189;0.206461781;0.080476229;LXP;05.12.2020;46.500283;6.660889;1;0
S3A_OL_1_EFR____20201205T102030_20201205T102330_20240602T182332_0179_066_008_2160_MAR_R_NT_004.SEN3;df39b41c-afb6-39d7-a841-837151572c4e;S3A;OLCI;L2_THETIS_GRID_20201126_20201206.nc;2.565500189;0.206461781;0.080476229;LXP;05.12.2020;46.500283;6.660889;1;0
S3A_OL_1_EFR____20201206T095419_20201206T095719_20240602T182401_0179_066_022_2160_MAR_R_NT_004.SEN3;4c63efbd-b08c-3283-9515-d74b9307c1a4;S3A;OLCI;L2_THETIS_GRID_20201206_20201216.nc;2.519719414;0.231508716;0.091878768;LXP;06.12.2020;46.500283;6.660889;0.981325301;0
S3A_OL_1_EFR____20201207T092808_20201207T093108_20240602T182504_0180_066_036_2160_MAR_R_NT_004.SEN3;761ff802-7d85-31ec-8ba7-9d5597502221;S3A;OLCI;L2_THETIS_GRID_20201206_20201216.nc;2.299318144;0.235488328;0.102416592;LXP;07.12.2020;46.500283;6.660889;0.993975904;0
S3B_OL_1_EFR____20201208T100338_20201208T100638_20240526T182823_0179_046_293_2160_MAR_R_NT_004.SEN3;a25400b3-887f-31c2-bc8b-7c75ae528d3f;S3B;OLCI;L2_THETIS_GRID_20201206_20201216.nc;2.592344655;0.47143812;0.18185781;LXP;08.12.2020;46.500283;6.660889;0.856927711;0
S3B_OL_1_EFR____20201209T093727_20201209T094027_20240526T160925_0179_046_307_2160_MAR_R_NT_004.SEN3;0951b48e-cb75-3aee-a8fa-d20b78eedb0a;S3B;OLCI;L2_THETIS_GRID_20201206_20201216.nc;2.899948766;0.172934944;0.059633793;LXP;09.12.2020;46.500283;6.660889;1;0
S3A_OL_1_EFR____20201209T101646_20201209T101946_20240602T193028_0179_066_065_2160_MAR_R_NT_004.SEN3;0c24f2d4-23de-3281-8777-a8c441e0b28f;S3A;OLCI;L2_THETIS_GRID_20201206_20201216.nc;2.899948766;0.172934944;0.059633793;LXP;09.12.2020;46.500283;6.660889;1;0
S3A_OL_1_EFR____20201210T095035_20201210T095335_20240602T193114_0179_066_079_2160_MAR_R_NT_004.SEN3;6c9f6dba-ef84-3531-84f9-6045d0a1d850;S3A;OLCI;L2_THETIS_GRID_20201206_20201216.nc;1.6e-322;0;0;LXP;10.12.2020;46.500283;6.660889;0.728463855;1
S3A_OL_1_EFR____20210226T092815_20210226T093115_20240603T003649_0179_069_036_2160_MAR_R_NT_004.SEN3;a5642fc1-ba05-3ea3-a7c2-0412074cb8b3;S3A;OLCI;L2_THETIS_GRID_20210224_20210306.nc;;;;LXP;26.02.2021;46.500283;6.660889;1;0
S3A_OL_1_EFR____20210301T095041_20210301T095341_20240603T013838_0179_069_079_2160_MAR_R_NT_004.SEN3;24dd2390-3f28-39d2-9373-0815b44ee388;S3A;OLCI;L2_THETIS_GRID_20210224_20210306.nc;;;;LXP;01.03.2021;46.500283;6.660889;0.419126506;0
S3A_OL_1_EFR____20210302T092430_20210302T092730_20240603T014035_0179_069_093_2160_MAR_R_NT_004.SEN3;7841fbfb-ace4-3706-b12b-da8b5f569f91;S3A;OLCI;L2_THETIS_GRID_20210224_20210306.nc;;;;LXP;02.03.2021;46.500283;6.660889;1;0
S3B_OL_1_EFR____20210302T102603_20210302T102903_20240526T201443_0179_049_336_2160_MAR_R_NT_004.SEN3;315cff95-a33f-3488-ad0a-8fb37b880c75;S3B;OLCI;L2_THETIS_GRID_20210224_20210306.nc;;;;LXP;02.03.2021;46.500283;6.660889;1;0
S3B_OL_1_EFR____20210303T095953_20210303T100253_20240527T002819_0179_049_350_2160_MAR_R_NT_004.SEN3;ef2fd1ec-52f0-3b79-b023-718e8af6c64c;S3B;OLCI;L2_THETIS_GRID_20210224_20210306.nc;;;;LXP;03.03.2021;46.500283;6.660889;1;0
S3A_OL_1_EFR____20210304T101307_20210304T101607_20240603T012716_0179_069_122_2160_MAR_R_NT_004.SEN3;1ed0e949-a987-39ae-b720-d8625cd7b8c3;S3A;OLCI;L2_THETIS_GRID_20210224_20210306.nc;;;;LXP;04.03.2021;46.500283;6.660889;0.999548193;0
S3B_OL_1_EFR____20210304T093342_20210304T093642_20240526T202759_0179_049_364_2160_MAR_R_NT_004.SEN3;c4b82e1d-0ba6-3640-8daa-f54cc2c1b52c;S3B;OLCI;L2_THETIS_GRID_20210224_20210306.nc;;;;LXP;04.03.2021;46.500283;6.660889;0.999548193;0
S3A_OL_1_EFR____20210305T094656_20210305T094956_20240603T013009_0179_069_136_2160_MAR_R_NT_004.SEN3;e2a9d6df-01d0-390c-9bde-be7abcd12a32;S3A;OLCI;L2_THETIS_GRID_20210224_20210306.nc;;;;LXP;05.03.2021;46.500283;6.660889;1;0
S3A_OL_1_EFR____20210306T092045_20210306T092345_20240603T013608_0179_069_150_2160_MAR_R_NT_004.SEN3;aa61b8d9-1232-3537-aad5-1e6dd5be8591;S3A;OLCI;L2_THETIS_GRID_20210306_20210316.nc;;;;LXP;06.03.2021;46.500283;6.660889;1;0
S3B_OL_1_EFR____20210306T102219_20210306T102519_20240526T220316_0180_050_008_2160_MAR_R_NT_004.SEN3;0e73c47d-d030-37a7-9243-a1127b732b77;S3B;OLCI;L2_THETIS_GRID_20210306_20210316.nc;;;;LXP;06.03.2021;46.500283;6.660889;1;0
S3B_OL_1_EFR____20210307T095608_20210307T095908_20240526T201238_0179_050_022_2160_MAR_R_NT_004.SEN3;be26c05a-d449-364e-9eaa-5f1b98ab06af;S3B;OLCI;L2_THETIS_GRID_20210306_20210316.nc;;;;LXP;07.03.2021;46.500283;6.660889;0.980873494;0
S3A_OL_1_EFR____20210308T100922_20210308T101222_20240603T023714_0179_069_179_2160_MAR_R_NT_004.SEN3;346bcd3b-0d5f-3f4e-bf91-0d3826ee261f;S3A;OLCI;L2_THETIS_GRID_20210306_20210316.nc;;;;LXP;08.03.2021;46.500283;6.660889;0.998343373;0
S3B_OL_1_EFR____20210308T092958_20210308T093258_20240526T221003_0179_050_036_2160_MAR_R_NT_004.SEN3;5ffaf142-831b-3b35-be1f-c283f54d6be6;S3B;OLCI;L2_THETIS_GRID_20210306_20210316.nc;;;;LXP;08.03.2021;46.500283;6.660889;0.998343373;0
S3A_OL_1_EFR____20210309T094311_20210309T094611_20240603T023435_0179_069_193_2160_MAR_R_NT_004.SEN3;0e7eb029-3b7b-3a9b-a4d7-89c0fe8a0a26;S3A;OLCI;L2_THETIS_GRID_20210306_20210316.nc;4.565610279;0.911838609;0.199718888;LXP;09.03.2021;46.500283;6.660889;1;0
