date;satellite;C_phy;C_1;C_2;C_3;C_4;C_5;C_x;C_y;bb_wc;bb_nap;bb_phy;a_wc;a_nap;a_phy;a_cdom;rrs_fitted;rrs_input
2022-10-26;S3B;3.6294460593978135;0.7973187219702924;2.702613133287457e-10;1.3785866072590167;4.423285409616007e-05;1.4534964970441469;0.22488855818706077;0.07401467868494016;"[0.00717189 0.00703505 0.00655751 0.00594241 0.00572406 0.0052589
 0.00481731 0.0045479  0.00446094 0.00432483]";"[0.00193404 0.00193404 0.00193404 0.00193404 0.00193404 0.00193404
 0.00193404 0.00193404 0.00193404 0.00193404]";"[0.00523785 0.00510101 0.00462346 0.00400837 0.00379002 0.00332486
 0.00288327 0.00261386 0.0025269  0.00239078]";"[0.23373573 0.22756167 0.19823406 0.12568386 0.09002135 0.04934843
 0.03772573 0.0625315  0.07150388 0.01839953]";"[0.01358791 0.01248263 0.00897406 0.00532199 0.004271   0.00246415
 0.0012736  0.00077635 0.00064908 0.00047979]";"[0.0989026  0.10623263 0.11774282 0.08358192 0.05795266 0.03308035
 0.03049283 0.05858128 0.06832787 0.01619951]";"[0.12124521 0.10884641 0.07151719 0.03677996 0.02779769 0.01380393
 0.0059593  0.00317387 0.00252693 0.00172022]";"[0.0020935  0.00207841 0.00207049 0.00261475 0.00286127 0.00275973
 0.00078723 0.00045584 0.00039929 0.00025263]";"[0.00208263 0.00207003 0.00209129 0.00265602 0.00278801 0.00277346
 0.00070172 0.00043633 0.00051967 0.00025484]"
2022-10-27;S3A;1.3695940847134167;2.7358507126429288e-09;1.0827262125960009;2.5402296932597324e-09;1.1723955140041653e-12;0.2868678668401631;0.6159584152198655;0.09941555254160886;"[0.00727378 0.00722214 0.00704194 0.00680982 0.00672743 0.0065519
 0.00638526 0.0062836  0.00625078 0.00619942]";"[0.00529724 0.00529724 0.00529724 0.00529724 0.00529724 0.00529724
 0.00529724 0.00529724 0.00529724 0.00529724]";"[0.00197653 0.0019249  0.00174469 0.00151258 0.00143019 0.00125466
 0.00108802 0.00098635 0.00095354 0.00090218]";"[0.23996216 0.22407458 0.16854334 0.09732527 0.0758351  0.05574566
 0.02182236 0.02474218 0.027664   0.00545312]";"[0.03721661 0.0341893  0.0245795  0.01457666 0.01169805 0.00674919
 0.00348833 0.00212638 0.00177779 0.00131413]";"[0.03989056 0.0436842  0.04790288 0.03334625 0.02679955 0.03045522
 0.01032958 0.01835269 0.02249207 0.00182842]";"[0.16285499 0.14620108 0.09606096 0.04940236 0.0373375  0.01854125
 0.00800445 0.00426311 0.00339414 0.00231058]";"[0.00205731 0.00215899 0.00262013 0.00382828 0.00384362 0.00323273
 0.00109708 0.00067989 0.00060669 0.00036505]";"[0.00204541 0.00212428 0.00263476 0.00380604 0.00385639 0.00323283
 0.00104013 0.00070619 0.00076297 0.00034633]"
2022-10-27;S3B;1.368628891350331;2.2754381712175586e-10;1.082361511518812;1.0254120885733187e-08;1.750354861052017e-09;0.2862673675994995;0.6141022331846063;0.0996020474388647;"[0.00725642 0.00720482 0.00702474 0.00679279 0.00671046 0.00653505
 0.00636853 0.00626694 0.00623415 0.00618282]";"[0.00528128 0.00528128 0.00528128 0.00528128 0.00528128 0.00528128
 0.00528128 0.00528128 0.00528128 0.00528128]";"[0.00197514 0.00192354 0.00174346 0.00151152 0.00142918 0.00125377
 0.00108725 0.00098566 0.00095287 0.00090154]";"[0.24012821 0.22421593 0.16861619 0.09735053 0.07585431 0.0557469
 0.02181897 0.02472941 0.02764706 0.0054505 ]";"[0.03710445 0.03408627 0.02450543 0.01453274 0.0116628  0.00672885
 0.00347781 0.00211997 0.00177243 0.00131017]";"[0.03986326 0.04365432 0.04786961 0.03332276 0.02678397 0.03044202
 0.01032169 0.01833833 0.02247412 0.00182542]";"[0.16316049 0.14647534 0.09624116 0.04949503 0.03740754 0.01857603
 0.00801947 0.0042711  0.00340051 0.00231491]";"[0.0020573  0.002159   0.00262023 0.0038283  0.00384355 0.0032328
 0.00109711 0.0006799  0.0006067  0.00036504]";"[0.00204541 0.00212428 0.00263476 0.00380604 0.00385639 0.00323283
 0.00104013 0.00070619 0.00076297 0.00034633]"
2022-10-31;S3A;4.861063947997921;1.5097256778062729e-09;3.634106989128179;2.2742724370417022e-10;0.9121267141442818;0.3148302429883068;0.6685612142108205;0.11379797798409402;"[0.01276488 0.01258162 0.01194202 0.01111819 0.01082576 0.01020275
 0.00961131 0.00925047 0.00913401 0.0089517 ]";"[0.00574963 0.00574963 0.00574963 0.00574963 0.00574963 0.00574963
 0.00574963 0.00574963 0.00574963 0.00574963]";"[0.00701526 0.00683199 0.00619239 0.00536857 0.00507613 0.00445312
 0.00386168 0.00350084 0.00338438 0.00320207]";"[0.39382771 0.38175067 0.32106524 0.20567324 0.167559   0.14547959
 0.05560331 0.07661269 0.08945145 0.01740392]";"[0.0403949  0.03710906 0.02667858 0.01582151 0.01269706 0.00732557
 0.00378623 0.00230797 0.00192961 0.00142635]";"[0.16701762 0.17728965 0.18442858 0.13330234 0.11212283 0.11693041
 0.04265462 0.06942486 0.08363666 0.01333271]";"[0.18641519 0.16735196 0.10995807 0.05654938 0.04273911 0.02122361
 0.00916246 0.00487985 0.00388517 0.00264485]";"[0.00194851 0.00196308 0.00212967 0.0029102  0.00310919 0.00271299
 0.00148481 0.0008982  0.00078844 0.00051971]";"[0.00205172 0.00200839 0.00206045 0.00291887 0.00311397 0.00271339
 0.00135643 0.00100853 0.00123972 0.00059458]"
2022-11-07;S3A;3.862220432101792;2.1487811530107592e-10;3.862220417052629;4.2248371467934476e-10;1.1458944626507872e-08;2.9528562928149427e-09;0.7155684177238758;0.102136755334257;"[0.01172766 0.01158205 0.01107388 0.01041933 0.01018698 0.00969199
 0.00922208 0.00893538 0.00884285 0.00869801]";"[0.00615389 0.00615389 0.00615389 0.00615389 0.00615389 0.00615389
 0.00615389 0.00615389 0.00615389 0.00615389]";"[0.00557377 0.00542817 0.00491999 0.00426544 0.0040331  0.0035381
 0.00306819 0.0027815  0.00268896 0.00254412]";"[0.32469162 0.31494133 0.2633079  0.16174653 0.13423845 0.1295629
 0.04015844 0.05570785 0.06471948 0.00558616]";"[0.04323511 0.03971823 0.02855438 0.01693394 0.0135898  0.00784063
 0.00405244 0.00247025 0.00206529 0.00152664]";"[0.11414385 0.1250202  0.13606318 0.094058   0.08228915 0.10267351
 0.02788245 0.0488578  0.05916715 0.0016857 ]";"[0.16731266 0.1502029  0.09869034 0.0507546  0.0383595  0.01904876
 0.00822355 0.0043798  0.00348705 0.00237382]";"[0.00222947 0.00224745 0.00245995 0.00350141 0.0035913  0.00281428
 0.00149977 0.0009075  0.00080078 0.00051319]";"[0.00218422 0.00217528 0.00240734 0.00356682 0.00360738 0.00277882
 0.00140245 0.00106809 0.00116993 0.00060312]"
2022-11-16;S3A;4.179621713987763;1.5706294598238912e-09;4.179621709140117;2.3990143205310233e-10;3.0351521296267947e-09;1.9625967517811205e-12;0.5764919282076297;0.10397927079031768;"[0.01098966 0.01083209 0.01028215 0.00957381 0.00932237 0.0087867
 0.00827817 0.00796791 0.00786778 0.00771103]";"[0.00495783 0.00495783 0.00495783 0.00495783 0.00495783 0.00495783
 0.00495783 0.00495783 0.00495783 0.00495783]";"[0.00603183 0.00587426 0.00532432 0.00461598 0.00436454 0.00382887
 0.00332034 0.00301008 0.00290995 0.0027532 ]";"[0.32868725 0.32020567 0.27072028 0.16710067 0.13905177 0.13682046
 0.04181057 0.05932193 0.0692434  0.0054708 ]";"[0.03483202 0.03199867 0.02300461 0.01364269 0.01094852 0.00631674
 0.00326482 0.00199014 0.00166388 0.00122993]";"[0.12352431 0.13529449 0.147245   0.10178778 0.08905176 0.11111132
 0.03017385 0.05287299 0.06402956 0.00182423]";"[0.17033093 0.15291251 0.10047068 0.0516702  0.03905149 0.0193924
 0.0083719  0.00445881 0.00354995 0.00241665]";"[0.00208469 0.00208619 0.00223452 0.0031217  0.00318898 0.00244793
 0.00133952 0.00080438 0.00070761 0.00045647]";"[0.00192239 0.00193656 0.00218635 0.00324862 0.00323852 0.00235307
 0.00124922 0.00099457 0.00109724 0.00057233]"
2022-11-20;S3A;5.124565588391278;2.3132079585153065e-10;5.1245655754590445;2.3145735328355954e-10;1.2465402043915219e-08;4.0534242629064465e-12;0.5746106605349105;0.11470481172984848;"[0.01233718 0.01214398 0.01146971 0.01060123 0.01029294 0.00963616
 0.00901266 0.00863226 0.00850949 0.0083173 ]";"[0.00494165 0.00494165 0.00494165 0.00494165 0.00494165 0.00494165
 0.00494165 0.00494165 0.00494165 0.00494165]";"[0.00739553 0.00720233 0.00652806 0.00565958 0.00535129 0.00469451
 0.00407101 0.00369061 0.00356784 0.00337565]";"[0.37407017 0.36646216 0.31429852 0.19539851 0.16317737 0.16392064
 0.0494853  0.07172908 0.08408018 0.0061285 ]";"[0.03471835 0.03189425 0.02292954 0.01359817 0.01091279 0.00629613
 0.00325416 0.00198364 0.00165845 0.00122591]";"[0.15145113 0.16588235 0.18053467 0.12480033 0.1091849  0.13623177
 0.03699567 0.0648267  0.0785056  0.00223666]";"[0.18790069 0.16868556 0.11083431 0.05700002 0.04307968 0.02139274
 0.00923547 0.00491874 0.00391613 0.00266593]";"[0.00201032 0.00199914 0.00211051 0.00294355 0.00304548 0.00233942
 0.00142623 0.00085075 0.00074552 0.0004926 ]";"[0.00184135 0.00184994 0.00208062 0.00309394 0.00305201 0.00227551
 0.00131943 0.00106806 0.00118391 0.00058375]"
2022-11-26;S3B;5.1742036567930265;2.4183988145409785e-10;5.174203634530879;2.3124668846463692e-10;1.6581125639181238e-08;5.2079357493184375e-09;0.32630047436508547;0.12614476904624652;"[0.01027335 0.01007828 0.00939748 0.00852058 0.00820931 0.00754617
 0.00691663 0.00653254 0.00640858 0.00621453]";"[0.00280618 0.00280618 0.00280618 0.00280618 0.00280618 0.00280618
 0.00280618 0.00280618 0.00280618 0.00280618]";"[0.00746717 0.00727209 0.00659129 0.0057144  0.00540313 0.00473998
 0.00411044 0.00372636 0.0036024  0.00340835]";"[0.37927417 0.37110994 0.31719248 0.19641593 0.16381566 0.16465301
 0.0493585  0.07199037 0.0845145  0.00588628]";"[0.01971529 0.01811159 0.01302085 0.00772191 0.00619697 0.00357534
 0.00184792 0.00112644 0.00094177 0.00069615]";"[0.15291813 0.16748914 0.18228339 0.12600918 0.1102425  0.13755135
 0.03735402 0.06545463 0.07926603 0.00225832]";"[0.20664076 0.18550922 0.12188824 0.06268485 0.04737619 0.02352632
 0.01015656 0.0054093  0.0043067  0.00293181]";"[0.00168706 0.00167153 0.00173755 0.00236008 0.00241863 0.00181744
 0.00109039 0.00064258 0.00056044 0.00036866]";"[0.00153251 0.00153381 0.00169844 0.00250795 0.00243619 0.00173324
 0.00099882 0.00082894 0.00091919 0.0004445 ]"
2023-01-31;S3A;0.27337893211018566;3.587796726378656e-10;0.2733789294656902;1.4716727836372456e-10;1.929656434640492e-09;2.0889207030805323e-10;0.3824503422233916;0.09576366659315785;"[0.0036836  0.00367329 0.00363732 0.00359099 0.00357455 0.00353951
 0.00350625 0.00348596 0.00347941 0.00346915]";"[0.00328907 0.00328907 0.00328907 0.00328907 0.00328907 0.00328907
 0.00328907 0.00328907 0.00328907 0.00328907]";"[0.00039453 0.00038422 0.00034825 0.00030192 0.00028547 0.00025044
 0.00021718 0.00019688 0.00019033 0.00018008]";"[0.18806007 0.17090811 0.11742471 0.06329602 0.04905397 0.02931828
 0.01184993 0.00888508 0.00856132 0.00316097]";"[0.0231079  0.02122823 0.01526148 0.00905069 0.00726335 0.00419059
 0.00216591 0.00132028 0.00110384 0.00081595]";"[0.00807943 0.00884928 0.00963094 0.00665769 0.00582466 0.00726752
 0.0019736  0.00345829 0.00418802 0.00011932]";"[0.15687275 0.1408306  0.0925323  0.04758763 0.03596596 0.01786017
 0.00771042 0.00410651 0.00326946 0.0022257 ]";"[0.00165187 0.00176794 0.00226315 0.00323618 0.00295376 0.00236245
 0.00064051 0.00040018 0.00035892 0.00020954]";"[0.00155708 0.00165689 0.00223047 0.0032629  0.00308241 0.00226609
 0.00063246 0.00039241 0.00041128 0.00019462]"
2023-02-07;S3B;0.6606194376589877;9.910489096043307e-11;0.660619436577641;2.3140656058018294e-10;2.3128582382625495e-10;5.195494034992976e-10;0.4343319038008192;0.08652721696869431;"[0.00468863 0.00466372 0.0045768  0.00446484 0.0044251  0.00434043
 0.00426006 0.00421102 0.00419519 0.00417042]";"[0.00373525 0.00373525 0.00373525 0.00373525 0.00373525 0.00373525
 0.00373525 0.00373525 0.00373525 0.00373525]";"[0.00095337 0.00092847 0.00084155 0.00072959 0.00068985 0.00060518
 0.0005248  0.00047577 0.00045994 0.00043516]";"[0.18750883 0.17273966 0.12421244 0.06936455 0.05482097 0.03845856
 0.01419567 0.01356677 0.01432803 0.003226  ]";"[0.02624261 0.02410796 0.01733179 0.01027847 0.00824867 0.00475907
 0.00245973 0.00149938 0.00125358 0.00092663]";"[0.01952391 0.02138427 0.02327314 0.01608829 0.01407527 0.01756195
 0.0047692  0.00835696 0.01012034 0.00028833]";"[0.1417423  0.12724742 0.08360751 0.04299778 0.03249703 0.01613755
 0.00696675 0.00371043 0.00295412 0.00201103]";"[0.00194111 0.00205473 0.00253983 0.00359229 0.00330967 0.00257744
 0.00076273 0.00047371 0.0004239  0.00024978]";"[0.00184308 0.0019542  0.00256607 0.00360725 0.00338124 0.00253362
 0.00077873 0.00048657 0.00049519 0.00022176]"
2023-02-10;S3B;0.7141245686153466;3.9398068141238696e-10;0.7141245675767516;7.411571356641389e-12;3.199232545547659e-10;3.1727953597737724e-10;0.3651178984943104;0.09280500286479068;"[0.0041706  0.00414368 0.00404972 0.00392869 0.00388573 0.00379421
 0.00370732 0.00365431 0.0036372  0.00361042]";"[0.00314001 0.00314001 0.00314001 0.00314001 0.00314001 0.00314001
 0.00314001 0.00314001 0.00314001 0.00314001]";"[0.00103059 0.00100367 0.00090971 0.00078868 0.00074572 0.00065419
 0.00056731 0.0005143  0.00049719 0.00047041]";"[0.19519195 0.17986198 0.12940139 0.07214923 0.05700422 0.04029337
 0.01469542 0.01427389 0.01516227 0.00324759]";"[0.02206066 0.02026618 0.01456984 0.00864052 0.00693418 0.00400067
 0.00206775 0.00126044 0.00105381 0.00077897]";"[0.0211052  0.02311623 0.02515808 0.01739132 0.01521526 0.01898433
 0.00515546 0.00903381 0.01094001 0.00031169]";"[0.15202609 0.13647957 0.08967347 0.04611739 0.03485477 0.01730837
 0.0074722  0.00397964 0.00316845 0.00215694]";"[0.00171436 0.00180782 0.00220781 0.00308908 0.00285552 0.00221726
 0.00066599 0.00041206 0.00036815 0.00021702]";"[0.00164469 0.00173741 0.00222416 0.00308993 0.00291522 0.00218663
 0.00066328 0.00042413 0.0004575  0.00021297]"
2023-02-12;S3A;0.9511916631117926;2.313191305169937e-10;0.9511916622796766;3.651637325852164e-10;4.3115511161317954e-12;2.3132162851879912e-10;0.48109733081431905;0.08835515603532904;"[0.00551015 0.00547429 0.00534914 0.00518793 0.00513071 0.0050088
 0.00489307 0.00482247 0.00479968 0.004764  ]";"[0.00413744 0.00413744 0.00413744 0.00413744 0.00413744 0.00413744
 0.00413744 0.00413744 0.00413744 0.00413744]";"[0.00137271 0.00133685 0.0012117  0.0010505  0.00099328 0.00087137
 0.00075564 0.00068503 0.00066224 0.00062657]";"[0.20191637 0.18742942 0.13808149 0.07845601 0.06258662 0.04703648
 0.01670542 0.01748239 0.01897683 0.00349508]";"[0.02906821 0.02670372 0.01919794 0.01138518 0.00913682 0.00527148
 0.00272457 0.00166082 0.00138855 0.00102641]";"[0.02811147 0.0307901  0.03350978 0.0231647  0.02026626 0.02528654
 0.00686692 0.01203275 0.01457175 0.00041515]";"[0.14473669 0.1299356  0.08537377 0.04390614 0.03318354 0.01647846
 0.00711392 0.00378882 0.00301653 0.00205352]";"[0.0020076  0.00211206 0.00257006 0.00365801 0.00344153 0.002699
 0.00086189 0.00053413 0.00047736 0.00028343]";"[0.00194678 0.00205583 0.00261002 0.00364594 0.00350575 0.00270517
 0.00086511 0.0005462  0.00056737 0.00025668]"
2023-02-13;S3A;0.688390538953837;2.2950391587173158e-10;0.6883905374535528;2.313566005440748e-11;1.0163245245387031e-09;2.3131996318426218e-10;0.34005585183680853;0.08947837821944851;"[0.00391793 0.00389198 0.0038014  0.00368474 0.00364333 0.0035551
 0.00347135 0.00342025 0.00340375 0.00337794]";"[0.00292448 0.00292448 0.00292448 0.00292448 0.00292448 0.00292448
 0.00292448 0.00292448 0.00292448 0.00292448]";"[0.00099345 0.0009675  0.00087692 0.00076026 0.00071885 0.00063062
 0.00054686 0.00049577 0.00047927 0.00045346]";"[0.18746772 0.17274573 0.12428034 0.06927634 0.05473058 0.03871422
 0.01409987 0.01371918 0.01458213 0.00310557]";"[0.02054639 0.01887509 0.01356975 0.00804743 0.00645821 0.00372606
 0.00192582 0.00117392 0.00098148 0.0007255 ]";"[0.02034466 0.02228322 0.02425149 0.01676461 0.01466697 0.01830022
 0.00496968 0.00870827 0.01054577 0.00030045]";"[0.14657667 0.13158742 0.08645909 0.0444643  0.03360539 0.01668794
 0.00720436 0.00383698 0.00305488 0.00207962]";"[0.00172213 0.00181372 0.00220159 0.00304328 0.00278313 0.00212739
 0.00062908 0.00038843 0.00034685 0.0002042 ]";"[0.00166505 0.00176007 0.00223333 0.0030277  0.0028372  0.00211425
 0.0006265  0.00038788 0.0004069  0.00017816]"
2023-02-14;S3B;0.6288157111286132;7.784814459732559e-10;0.6288157084152113;3.214953303576351e-10;1.3821119249080027e-09;2.3131330184611443e-10;0.287461607370354;0.09064358505855308;"[0.00337965 0.00335594 0.0032732  0.00316663 0.00312881 0.00304822
 0.00297171 0.00292503 0.00290997 0.00288638]";"[0.00247217 0.00247217 0.00247217 0.00247217 0.00247217 0.00247217
 0.00247217 0.00247217 0.00247217 0.00247217]";"[0.00090748 0.00088377 0.00080103 0.00069446 0.00065664 0.00057605
 0.00049954 0.00045286 0.0004378  0.00041421]";"[0.18443802 0.16961156 0.1212087  0.06715987 0.05290003 0.03677151
 0.01346574 0.01283395 0.01355745 0.00299445]";"[0.01736862 0.0159558  0.011471   0.00680278 0.00545936 0.00314978
 0.00162797 0.00099236 0.00082968 0.00061329]";"[0.01858398 0.02035478 0.02215271 0.01531377 0.01339766 0.01671648
 0.0045396  0.00795464 0.00963312 0.00027445]";"[0.14848542 0.13330098 0.08758498 0.04504332 0.03404301 0.01690526
 0.00729818 0.00388695 0.00309466 0.0021067 ]";"[0.00159378 0.00167653 0.00202273 0.00275327 0.0024934  0.00188286
 0.00054505 0.00033536 0.00029913 0.00017558]";"[0.00152408 0.0016111  0.00205416 0.00274553 0.0025457  0.00186029
 0.00054747 0.00034155 0.00037362 0.00016035]"
2023-02-24;S3A;5.762989475763814;2.7612383213249103e-08;1.9596997842558546;5.659374635591519e-09;0.6162979165486417;3.1869917416875597;0.37585375691421785;0.12076700424032066;"[0.01154922 0.01133195 0.01057368 0.009597   0.0092503  0.0085117
 0.00781052 0.00738273 0.00724466 0.00702853]";"[0.00323234 0.00323234 0.00323234 0.00323234 0.00323234 0.00323234
 0.00323234 0.00323234 0.00323234 0.00323234]";"[0.00831687 0.00809961 0.00734133 0.00636465 0.00601796 0.00527936
 0.00457818 0.00415039 0.00401232 0.00379619]";"[0.40056004 0.39174655 0.34002255 0.21925314 0.15637112 0.10980379
 0.0631494  0.09538692 0.11535043 0.02645843]";"[0.02270933 0.02086208 0.01499825 0.00889458 0.00713807 0.00411831
 0.00212855 0.0012975  0.0010848  0.00080187]";"[0.1800194  0.19328381 0.20833236 0.15034607 0.10387658 0.08316213
 0.05129728 0.08891072 0.11014254 0.02284974]";"[0.19783132 0.17760065 0.11669194 0.06001249 0.04535646 0.02252335
 0.00972357 0.00517869 0.0041231  0.00280682]";"[0.00174666 0.00173375 0.00178217 0.00234822 0.00282155 0.002769
 0.00116934 0.00068661 0.00059385 0.00040239]";"[0.00174447 0.00172763 0.00179552 0.00243364 0.00273115 0.00276674
 0.00115456 0.00068076 0.00084363 0.00042456]"
2023-03-18;S3B;1.8884020590687776;0.8921311550152466;0.04973796442222095;1.648906011730844e-09;2.3132079585153065e-10;0.9465329377510832;0.22359322068512044;0.10279819693961956;"[0.00464815 0.00457696 0.00432849 0.00400846 0.00389485 0.00365283
 0.00342307 0.00328289 0.00323765 0.00316683]";"[0.0019229 0.0019229 0.0019229 0.0019229 0.0019229 0.0019229 0.0019229
 0.0019229 0.0019229 0.0019229]";"[0.00272525 0.00265406 0.00240559 0.00208555 0.00197195 0.00172993
 0.00150017 0.00135999 0.00131475 0.00124393]";"[0.22611114 0.21215163 0.16307246 0.09474055 0.06733909 0.03733009
 0.02126777 0.02986268 0.03463223 0.00822411]";"[0.01350965 0.01241073 0.00892237 0.00529134 0.0042464  0.00244996
 0.00126626 0.00077188 0.00064534 0.00047703]";"[0.04420531 0.04856528 0.05482063 0.03836593 0.02448477 0.01570801
 0.01172469 0.02468264 0.03047726 0.00535788]";"[0.16839618 0.15117562 0.09932946 0.05108329 0.03860792 0.01917212
 0.00827681 0.00440816 0.00350963 0.0023892 ]";"[0.00156156 0.0016073  0.00180374 0.00240754 0.00250638 0.0021893
 0.00059834 0.00035613 0.00031374 0.00018867]";"[0.00153862 0.00156671 0.00175875 0.00245152 0.00253849 0.0020993
 0.00055357 0.00029151 0.00033283 0.0001328 ]"
2023-03-22;S3A;2.2261288893749067;0.38929859928608007;1.3978962877195855;3.2712416109248466e-10;5.0334883611169445e-06;0.4389289685537559;0.40733422168623634;0.09510771918243432;"[0.00671572 0.00663179 0.00633889 0.00596161 0.00582769 0.00554239
 0.00527153 0.00510629 0.00505295 0.00496947]";"[0.00350307 0.00350307 0.00350307 0.00350307 0.00350307 0.00350307
 0.00350307 0.00350307 0.00350307 0.00350307]";"[0.00321264 0.00312872 0.00283581 0.00245854 0.00232462 0.00203931
 0.00176846 0.00160321 0.00154988 0.00146639]";"[0.24108392 0.22899491 0.18143828 0.10778786 0.08379823 0.06579135
 0.02524275 0.03408472 0.03933768 0.00614059]";"[0.0246114  0.02260943 0.01625446 0.00963957 0.00773594 0.00446325
 0.00230684 0.00140618 0.00117566 0.00086903]";"[0.06067429 0.06651952 0.07328534 0.05088662 0.04034269 0.04359027
 0.0152783  0.02860016 0.03491496 0.00306109]";"[0.15579823 0.13986596 0.09189848 0.04726167 0.0357196  0.01773783
 0.00765761 0.00407838 0.00324707 0.00221046]";"[0.00190021 0.00194603 0.00218525 0.00301715 0.00305028 0.00246417
 0.0008865  0.00053624 0.00047457 0.00029023]";"[0.00186482 0.00191358 0.00222367 0.0030241  0.00304206 0.00247863
 0.00089293 0.00053758 0.00060011 0.00027035]"
2023-03-22;S3B;2.2246151030494463;0.3874143360375662;1.398321100591258;5.770034450236494e-10;5.618198335721747e-06;0.4388740476452832;0.4055464977021178;0.09535126835964663;"[0.00669816 0.00661429 0.00632158 0.00594457 0.00581074 0.00552562
 0.00525496 0.00508982 0.00503653 0.0049531 ]";"[0.0034877 0.0034877 0.0034877 0.0034877 0.0034877 0.0034877 0.0034877
 0.0034877 0.0034877 0.0034877]";"[0.00321046 0.00312659 0.00283388 0.00245687 0.00232304 0.00203792
 0.00176726 0.00160212 0.00154883 0.0014654 ]";"[0.24135068 0.22922699 0.18157133 0.10784578 0.08384063 0.06580944
 0.02524833 0.03407513 0.03932462 0.00614054]";"[0.02450338 0.0225102  0.01618312 0.00959726 0.00770198 0.00444366
 0.00229671 0.00140001 0.0011705  0.00086522]";"[0.0606501  0.06649266 0.07325439 0.05086581 0.04032757 0.04358253
 0.01527441 0.0285863  0.03489875 0.0030592 ]";"[0.15619719 0.14022412 0.09213381 0.0473827  0.03581107 0.01778325
 0.00767722 0.00408882 0.00325538 0.00221612]";"[0.0019001  0.00194599 0.00218538 0.0030171  0.00305025 0.00246421
 0.00088654 0.00053625 0.00047456 0.0002902 ]";"[0.00186482 0.00191358 0.00222367 0.0030241  0.00304206 0.00247863
 0.00089293 0.00053758 0.00060011 0.00027035]"
2023-04-05;S3B;2.2543517484895244;0.7736532806949639;0.8316494232505753;3.8548164660312523e-10;0.22202547477865126;0.4270235693798524;0.6014845634099331;0.1043007914939639;"[0.00842614 0.00834115 0.00804453 0.00766248 0.00752686 0.00723793
 0.00696365 0.00679631 0.0067423  0.00665775]";"[0.00517277 0.00517277 0.00517277 0.00517277 0.00517277 0.00517277
 0.00517277 0.00517277 0.00517277 0.00517277]";"[0.00325337 0.00316838 0.00287176 0.00248971 0.00235409 0.00206517
 0.00179088 0.00162354 0.00156953 0.00148498]";"[0.27040766 0.25476888 0.19782704 0.11799909 0.09095562 0.06283145
 0.02753966 0.03600187 0.04092906 0.00933366]";"[0.03634209 0.03338591 0.02400192 0.01423414 0.01142317 0.00659059
 0.00340636 0.00207642 0.00173602 0.00128325]";"[0.06320796 0.06799763 0.07304376 0.05193498 0.0403602  0.0367885
 0.01573551 0.02945286 0.03563211 0.0056263 ]";"[0.17085762 0.15338534 0.10078135 0.05182997 0.03917225 0.01945236
 0.00839779 0.00447259 0.00356093 0.00242412]";"[0.00200668 0.00208429 0.00244504 0.00349052 0.00364573 0.00329964
 0.00115464 0.00070563 0.00062684 0.00038382]";"[0.00198094 0.00205003 0.00247308 0.00349915 0.00361133 0.00333022
 0.00115494 0.00068704 0.00071639 0.00037356]"
2023-04-08;S3A;3.322827834932842;1.3382165133203558;0.47661280401292805;0.0835566521804984;2.6856086521309663e-08;1.4244418385629731;0.4794985614417657;0.1202230666020754;"[0.00891904 0.00879376 0.00835656 0.00779342 0.00759353 0.00716766
 0.00676338 0.00651672 0.00643711 0.0063125 ]";"[0.00412369 0.00412369 0.00412369 0.00412369 0.00412369 0.00412369
 0.00412369 0.00412369 0.00412369 0.00412369]";"[0.00479535 0.00467008 0.00423287 0.00366974 0.00346984 0.00304397
 0.00263969 0.00239304 0.00231343 0.00218881]";"[0.30689522 0.29220326 0.23486109 0.14069928 0.10137624 0.06296317
 0.03383515 0.05064558 0.05923229 0.01257015]";"[0.02897161 0.02661498 0.01913414 0.01134734 0.00910645 0.00525397
 0.00271552 0.0016553  0.00138394 0.00102299]";"[0.08098333 0.08878755 0.09956059 0.06960975 0.04711761 0.03528729
 0.02143985 0.04383491 0.05374383 0.00875297]";"[0.19694028 0.17680073 0.11616636 0.05974219 0.04515218 0.02242191
 0.00967977 0.00515537 0.00410453 0.00279418]";"[0.00183921 0.00188283 0.00210893 0.00297915 0.00336302 0.00326978
 0.00109918 0.00065643 0.00057816 0.00036334]";"[0.00181365 0.00185046 0.00212253 0.00300929 0.0032598  0.00328058
 0.00107576 0.00063323 0.00069454 0.00038168]"
